gene_symbol,pathway,level,n_genes
Fam210b,Iron homeostasis,level_2,5
Fth1,Iron homeostasis,level_2,5
Ftmt,Iron homeostasis,level_2,5
Slc25a28,Iron homeostasis,level_2,5
Slc25a37,Iron homeostasis,level_2,5
