gene_symbol,pathway,level,n_genes
Car5a,Urea cycle,level_2,8
Car5b,Urea cycle,level_2,8
Cps1,Urea cycle,level_2,8
Nags,Urea cycle,level_2,8
Otc,Urea cycle,level_2,8
Slc25a13,Urea cycle,level_2,8
Slc25a15,Urea cycle,level_2,8
Slc25a2,Urea cycle,level_2,8
