gene_symbol,pathway,level,n_genes
Chchd7,Copper metabolism,level_2,7
Cox11,Copper metabolism,level_2,7
Cox17,Copper metabolism,level_2,7
Cox19,Copper metabolism,level_2,7
Sco1,Copper metabolism,level_2,7
Sco2,Copper metabolism,level_2,7
Slc25a3,Copper metabolism,level_2,7
