gene_symbol,pathway,level,n_genes
Atpaf1,CV assembly factors,level_2,5
Atpaf2,CV assembly factors,level_2,5
Atpsckmt,CV assembly factors,level_2,5
Fmc1,CV assembly factors,level_2,5
Tmem70,CV assembly factors,level_2,5
