gene_symbol,pathway,level,n_genes
Adcy10,cAMP-PKA signaling,level_1,6
Akap1,cAMP-PKA signaling,level_1,6
Akap10,cAMP-PKA signaling,level_1,6
Pde2a,cAMP-PKA signaling,level_1,6
Prkaca,cAMP-PKA signaling,level_1,6
Sphkap,cAMP-PKA signaling,level_1,6
