gene_symbol,pathway,level,n_genes
Acaca,Type II fatty acid synthesis,level_2,9
Acsf3,Type II fatty acid synthesis,level_2,9
Cbr4,Type II fatty acid synthesis,level_2,9
H2-Ke6,Type II fatty acid synthesis,level_2,9
Htd2,Type II fatty acid synthesis,level_2,9
Mcat,Type II fatty acid synthesis,level_2,9
Mecr,Type II fatty acid synthesis,level_2,9
Ndufab1,Type II fatty acid synthesis,level_2,9
Oxsm,Type II fatty acid synthesis,level_2,9
