gene_symbol,pathway,level,n_genes
Efhd1,EF hand proteins,level_2,11
Micu1,EF hand proteins,level_2,11
Micu2,EF hand proteins,level_2,11
Micu3,EF hand proteins,level_2,11
Rhot1,EF hand proteins,level_2,11
Rhot2,EF hand proteins,level_2,11
Slc25a12,EF hand proteins,level_2,11
Slc25a13,EF hand proteins,level_2,11
Slc25a23,EF hand proteins,level_2,11
Slc25a24,EF hand proteins,level_2,11
Slc25a25,EF hand proteins,level_2,11
