gene_symbol,pathway,level,n_genes
Got2,Malate-aspartate shuttle,level_2,6
Mdh2,Malate-aspartate shuttle,level_2,6
Slc25a10,Malate-aspartate shuttle,level_2,6
Slc25a11,Malate-aspartate shuttle,level_2,6
Slc25a12,Malate-aspartate shuttle,level_2,6
Slc25a13,Malate-aspartate shuttle,level_2,6
