gene_symbol,pathway,level,n_genes
Armc10,Trafficking,level_1,7
Armcx1,Trafficking,level_1,7
Armcx3,Trafficking,level_1,7
Mgarp,Trafficking,level_1,7
Myo19,Trafficking,level_1,7
Rhot1,Trafficking,level_1,7
Rhot2,Trafficking,level_1,7
