gene_symbol,pathway,level,n_genes
Bckdha,Branched-chain amino acid dehydrogenase complex,level_2,6
Bckdhb,Branched-chain amino acid dehydrogenase complex,level_2,6
Bckdk,Branched-chain amino acid dehydrogenase complex,level_2,6
Dbt,Branched-chain amino acid dehydrogenase complex,level_2,6
Dld,Branched-chain amino acid dehydrogenase complex,level_2,6
Ppm1k,Branched-chain amino acid dehydrogenase complex,level_2,6
