gene_symbol,pathway,level,n_genes
Mcu,Calcium uniporter,level_1,6
Mcub,Calcium uniporter,level_1,6
Micu1,Calcium uniporter,level_1,6
Micu2,Calcium uniporter,level_1,6
Micu3,Calcium uniporter,level_1,6
Smdt1,Calcium uniporter,level_1,6
