gene_symbol,pathway,level,n_genes
Acaa2,Ketone metabolism,level_2,8
Acat1,Ketone metabolism,level_2,8
Bdh1,Ketone metabolism,level_2,8
Hadhb,Ketone metabolism,level_2,8
Hmgcl,Ketone metabolism,level_2,8
Hmgcs2,Ketone metabolism,level_2,8
Oxct1,Ketone metabolism,level_2,8
Oxct2a,Ketone metabolism,level_2,8
